Headline,Summary,URL,Time,Category,Full_Content,ID
The first game to feel truly cinematic is back - years after its creator left,"The first new game in the series in a decade - a remake - has been released, without involvement of the series creator.",https://www.bbc.com/news/articles/cy08jr6jwn2o?at_medium=RSS&at_campaign=rss,"Sun, 31 Aug 2025 00:58:36 GMT",Business,"Metal Gear is one of the best-selling video game series in history, shifting more than 60 million copies. The series pioneered cinematics in gaming by blending cutting-edge cutscenes, voice acting and dynamic camera angles to create something that would have looked more at home on the big screen at the time. Metal Gear tackled themes not commonly seen in games, such as nuclear disarmament and child soldiers, and posed philosophical questions while also leveraging offbeat humour. The games would often break the fourth wall and ask players to find solutions to puzzles in unusual ways - such as looking on the back cover of the game's physical box. The series' significant place in gaming history meant fans were stunned when its creator Hideo Kojima quit game publisher Konami in an acrimonious split in 2015. One of gaming's biggest titles was left directionless - and there's been no game in the best-selling series since. But now, a decade later, Konami has released a remake of the third game in the series: Metal Gear Solid Delta. So what happened between Konami and Kojima, and how does the new game hold up without its original creator? ""The impact Metal Gear has had on game-making makes it one of the most heralded entertainment franchises in the world, and made Hideo Kojima one of the industry's most famous creators,"" industry expert Christopher Dring told the BBC. With such success, you might think it was a match made in heaven, but there were  issues bubbling under the surface. While nothing has been said publicly, one generally accepted theory behind the split relates to the spiralling cost of 2015's Metal Gear Solid V, estimated by some at more than $80m £59m) - a very significant development cost at the time. It is not known exactly what happened between Konami and Kojima, but the studio was clearly fed up with the amount of money he was spending to make a single game - with Kojima's internal studio actually removed from promotional materials for Metal Gear Solid V at the time. Konami got the game out the door, but it seemed to be scaled back from its original vision despite the high cost, with repeated levels and a third chapter that never emerged. Even so, the game still received excellent reviews and won several awards, but the rift between company and creator seemed unfixable. And in an act that proved highly controversial - and perhaps shows how heated things had become behind the scenes - when Metal Gear Solid V won an award, Konami informed the developer he was not allowed to collect it. A few months later, Kojima was gone, and in the years that followed, his former studio pivoted. ""Konami shifted its strategy for a while, away from console games, and focused its efforts on the amusements markets, things like pachinko machines,"" Mr Dring said. ""They also focused increasingly on mobile."" It meant Konami's other classic franchises like Castlevania and Silent Hill also went without new games for a decade. Meanwhile, Kojima's new studio signed a blockbuster deal with Sony to develop the monster hit Death Stranding for PlayStation, followed by a sequel this year. Gaming has pivoted towards remakes in recent years. High-profile games like Resident Evil 4, Final Fantasy VII and Demon's Souls, all classics in their day, have been remade with the benefits of modern graphics and game design to big fanfare - and strong sales figures. ""It's a hugely lucrative and growing sector,"" said Mr Dring. ""The industry is getting older, gamers are entering middle age and are nostalgic for classic titles. Mr Drings points out that one of the best-selling games of the year so far is Elder Scrolls V: Oblivion Remastered, a remake of a classic Role-Playing Game (RPG) from 2007, selling millions of copies since its release in April. Konami has begun a return to publishing games by focusing in this area, with a Silent Hill remake coming last year and a new Survival Kids game released earlier in 2025. So it is a potentially lucrative move - but is Metal Gear Solid 3: Snake Eater the right game to remake? Fans of the series told the BBC Metal Gear Solid 3 was chosen for good reason. YouTuber Zak Ras said there was ""immense significance"" behind the game. ""Most people will say their favourite entry to the series is either Metal Gear Solid 1 or 3,"" he said. ""Story-wise, given that it's the first prequel set at the very beginning of the series timeline, it's one of the few entries you can go into completely blind with absolutely no required knowledge of the series, other than very first Metal Gear from 1987."" Ras said Metal Gear Solid 3 struck a good balance between gameplay and cinematic storytelling, making it a good choice for people who have never played a game in the series before. For example, the game opens with an introduction heavily influenced by James Bond films, meaning new fans are eased into the series' weirder elements. And the brothers behind PythonSelkan Studios - known as Python & Selkan to their 122,000 YouTube subscribers - agreed. ""Completing the game was an incredible experience in itself,"" they said. ""Snake Eater's gut-wrenching ending is what stood out most, leaving an impact on us that no other game had ever left before."" ""This game holds a special place in our hearts,"" they added. The brothers said, as lifelong fans of the series, they were ""incredibly excited"" by the announcement. The pair are currently playing the remake, and have been ""very impressed"" by its improved graphics and audio. They described the game as a ""truly a faithful recreation"", adding that it improved ""the essence of the original without changing its fundamental structure"". So far so good for Metal Gear Solid without Hideo Kojima - which Ras put down to the game being true to the original. One example he highlights is that the voice performances have been kept the same, and players can choose whether to use the original control scheme or a more modern take. ""There's no doubt it is Kojima's directorial 'genes' that are being dominantly expressed here,"" he said. ""Kojima expressed a desire to move on from Metal Gear since as early as MGS2 and leave the series in the hands of others to continue. ""It may have taken him another 14 years and five director credits for that to happen, but it is now reality."" And however the remake fares with fans, one household won't be picking up a new copy - Kojima himself has laughed off the suggestion that he would play the new game.  ",1
How coffee chains like Costa lost the matcha generation,Costa's owner Coca-Cola is reportedly looking to sell the chain as its popularity cools off. So has something gone wrong?,https://www.bbc.com/news/articles/c3dpjvy5em1o?at_medium=RSS&at_campaign=rss,"Sat, 30 Aug 2025 11:44:41 GMT",Business,"Lucy Williams is enjoying an iced strawberry matcha after going with her sister to her niece's first-ever haircut. ""I feel like a strawberry matcha is a coming out with your sister thing, rather than an everyday thing,"" she says. But here in the UK, you can't get an iced strawberry matcha - or any kind of matcha at Costa Coffee. Lucy is at Blank Street Coffee where a rainbow array of matcha drinks have gained the chain a cult following, including celebrity fans Molly-Mae Hague and Sabrina Carpenter. Lucy drinks coffee at home every day, but buys a barista-made cup for when she wants a treat. ""There are only certain places I'd go for a coffee,"" she says and Costa is not on her list. Costa's owner Coca-Cola is reportedly looking to sell the chain, with one analyst suggesting it could go for  £2bn - about half of the $4.9bn £3.9bn) it paid in 2019. So is something going wrong? Coffee and tea drinking trends are changing particularly among younger generations, analysts say, and when combined with higher coffee prices and cost of living pressures in general, chains like Costa are in hot water. But not Blank Street which began in 2020 as a tiny coffee cart in the garden of a Brooklyn diner before expanding across New York, Washington and Boston. It opened its first London store in 2022 and now has about 35 in the capital with three more in Manchester, two in Birmingham and two in Edinburgh. Its popularity has in part been driven by its TikTok appeal, with fans posting videos of themselves ordering in its minty fresh decorated cafes or at free tattoo pop up events. For Australian travellers Bree Taylor and Rebecca Trow, both 27, Blank Street was on their London to-do list after seeing its pastel-hued drinks on TikTok. ""We saw it and were like 'we have to go there'. We saw it and came here specifically. We wanted to try it,"" says Rebecca. Lauren Nicholson, 24, and Jordan Brookes, 27, were also drawn to the cafe for its brightly coloured matcha which cost just under  £5 each. Jordan says he started drinking matcha about two months ago and is now ""hooked"". He's not the only one - the worldwide matcha craze means supplies of the bright green Japanese tea are drying up and the demand is pushing up prices. Costa's rivals have jumped on the trend with Starbucks and Pret offering an iced matcha latte and Nero a strawberry and vanilla iced matcha latte. And it is not just a London thing - popular national chains like Gail's and Black Sheep Coffee make it. The latter offers green matcha waffles too. Seeking out a new luxury drink as an affordable treat is a trend that emerged since Covid and has continued to grow as the cost of living remains high. ""If you think about a lot of gen Z, they're looking at matcha, they're looking at brews, they're more healthy. My late teenagers, they don't drink caffeinated beverages at all,"" says Danni Hewson, head of financial analysis at AJ Bell. Traditionally, matcha is considered to contain antioxidants and have a more tempered caffeine effect than the ""high"" and ""crash"" of regular coffee but there is some debate over any proven health benefits. Alongside standard coffees, Costa serves a variety of frapp and fruit coolers, but these contain syrups and can be topped with whipped cream which may not appeal to the clean-living green-juice sippers among us. With the rising popularity of home coffee machines, chains have to come up with special reasons to get customers through the door. Costa is not the only brand struggling with the changing UK coffee market, says Clive Black, vice chairman of independent investment group Shore Capital. The rise of smaller chains and artisanal independent stores have also ""eaten into the share"" of the major chains, he adds. Young people increasingly care about spending choices - Lauren and Jordan both say they generally avoid big coffee chains in favour of supporting smaller businesses, but also because of considerations about the taste. And when a coffee can cost you the best part of  £5 you expect something you can't make yourself. ""A straight up latte isn't a treat, that's a necessity,"" says Clare Bailey, independent retail analyst and founder of The Retail Champion. ""I feel like businesses that don't reimagine themselves and don't respond to consumer behaviour, and perhaps get a little complacent, are the ones who end up in trouble,"" she adds. Coca-Cola's chief executive James Quincey admitted to an investor call last month Costa was ""not where we wanted it to be"" and the company was ""thinking about how we might want to find new avenues to grow in the coffee category"". Costa began as a London roastery in 1971 and has since expanded to more than 4,000 stores and with operations in 50 countries. It is a prominent feature of many a high street in small towns across the country, often appealing to families. In the 2023 financial year, the most recent report, Costa reported revenues of  £1.2bn, but said inflationary pressures including increased prices of goods, energy and pay resulted in an operating loss of  £14m. Now Coca-Cola is working with investment bank Lazard to explore its options for the coffee chain, including a potential sale, according to reports from Reuters and Sky News. Clive, from Shore Capital, says it is not clear why Coca-Cola bought Costa in the first place. Costa, Coca-Cola and Lazard were all approached for comment. There are now 11,450 branded coffee chain outlets across the UK, up from 9,800 five years ago, according to World Coffee Portal. And the number of independent coffee shops has also risen over the last five years from 11,700 to around 12,400 now. With so much choice, competition to attract customers heats up. Mimoza Emsa, 47, says while she used to drink Costa, she now always goes to Pret because it's close to her work and she has its subscription which offers discounts. ""It's really convenient. It's one of the things that persuades me to have coffee here,"" she says. Costa and similar chains are not as quick and cheap as a Greggs or McDonalds coffee, but also don't offer the higher-end experience for when we want to treat ourselves. ""We've seen all these middle of the road retailers struggle because they're neither one thing nor the other,"" says retail analyst Clare. Despite these shifts, Costa still has loyal customers. Rafik Khezmadji, 37, says he comes to Costa because it's close to work, but he also enjoys being able to sit outside and savour his coffee. ""I enjoy having this moment to myself,"" he says. For 20-year-old fashion business student Megan Penfold the coffee at Costa is ""not the worst and not the best"". She has stopped at the cafe on Wigmore Street in London for a quick black coffee. ""Trends don't affect me as much. I like what I like,"" she says. Correction: An earlier version of this story said Coca-Cola bought Costa for  £4.9bn in 2019. The figure was actually $4.9bn, which was worth about  £3.9bn.",2
Bank share prices tumble after calls for tax on profits,"A think tank says a new bank tax could raise  £8bn a year, a suggestion that sent bank shares tumbling.",https://www.bbc.com/news/articles/cm2v3700pvqo?at_medium=RSS&at_campaign=rss,"Fri, 29 Aug 2025 16:38:55 GMT",Business,"The share prices of leading UK banks have tumbled following calls for the government to introduce a new tax on banking profits. Traders and investors reacted to suggestions that the government could raise up to  £8bn a year with a windfall tax on the sector. The proposal comes from the Institute for Public Policy Research (IPPR) think tank which argues it is a way to claw back taxpayers' money which is being spent supporting the banking sector. The Treasury said it did not comment on speculation over tax policy decisions, but said the government was ""cutting red tape"" for the City of London and putting financial services at the heart of its growth plans. Banks were among the biggest losers on the UK share market on Friday with NatWest and Lloyds share prices down by more than 4% in morning trading. By the end of the day their values had improved slightly but Natwest was still more than 4% lower, Lloyds was down over 3% and Barclays off more than 2%. Charlie Nunn, the chief executive of Lloyds bank, has previously spoken out against any potential tax rises for banks in the government's Budget announcement this autumn. He said efforts to boost the UK economy and foster a strong financial services sector ""wouldn't be consistent with tax rises"". The IPPR, a left-leaning think tank, said a levy on the profits of banks was needed as the Bank of England's quantitative easing (QE) drive was costing taxpayers  £22bn a year. After the financial crisis and in 2020, the Bank of England began buying bonds - essentially IOUs it receives a fixed interest rate for - to support the financial sector and reduce longer term interest rates. To buy these bonds, the Bank of England added new electronic money to the accounts of commercial banks that hold money with it. While the Bank started reversing its QE strategy in 2022, it is still losing money on the programme because the interest rate it pays on those deposits has shot up, while the rate the Bank of England gets from the government bonds it holds has remained the same. In addition, the Bank of England is making a loss on unwinding its QE programme as it is selling bonds at a lower price than it paid for them. The IPPR said the Bank of England is now making huge losses, which it described as ""a government subsidy to commercial banks"", and highlighted commercial bank profits compared to before the pandemic were up by $22bn. The tax suggestion comes as Chancellor Rachel Reeves faces the difficult task of meeting her own self-imposed rules on taxation and spending when she sets out her Budget strategy for the next five years. Carsten Jung, associate director for economic policy at IPPR and former Bank of England economist, said the Bank and Treasury had ""bungled the implementation of quantitative easing"". ""Public money is flowing straight into commercial banks' coffers because of a flawed policy design,"" he said. ""While families struggle with rising costs, the government is effectively writing multi-billion-pound cheques to bank shareholders."" Speaking on BBC's Today programme, Mr Jung said the  £22bn taxpayer loss was roughly equivalent to ""the entire budget of the Home Office every year"". ""So we're suggesting to fix this leak of taxpayer money, and the first step would be a targeted levy on commercial banks that claws back some of these losses,"" he said. A tax targeting the windfall profits linked to QE would still leave the banks with ""substantially higher profits"", the IPPR report said, while saving the government up to  £8bn a year over the term of parliament. But financial services body UK Finance said that a further tax on banks would make Britain less internationally competitive. ""Banks based here already pay both a corporation tax surcharge and a bank levy,"" the trade association said. The corporation tax surcharge was introduced by the previous government in 2021, and is an 8% levy on the profits of banks, on top of the standard corporate tax rate. The Bank levy, introduced in 2011, is another tax on banks' business activities, but is based on banks' balance sheets, or the scale of their business, rather than profits. UK Finance said a new tax on banking would ""run counter to the government's aim of supporting the financial services sector"". Russ Mould, AJ Bell investment director, said the UK stock market had soured following the suggestion, with investors wondering ""if the era of bumper profits, dividends and buybacks is now under threat"". A Treasury spokesperson said the government had taken action to boost the City's competitiveness and make the UK ""the number one destination for financial services firms by 2035"". ""We are a pro-business government, and the chancellor has been clear that the financial services sector is at the heart of our plans to grow the economy,"" they said. The Chancellor has worked hard since Labour won power to woo the City. In July, she announced her ""Leeds Reforms"" aimed at boosting investment. They include easing the rules brought in after the financial crisis to reduce risk in the financial sector, which the banks have argued are unnecessarily restrictive on their business. But she is under pressure to find more sources of revenue in the run-up to her budget, after the government watered down its planned welfare savings and largely reversed winter fuel allowance cuts - decisions which narrowed her budget headroom.",3
Tesla asks court to throw out fatal crash verdict ,Carmaker asks judge to overturn $243m verdict in fatal Autopilot crash case.,https://www.bbc.com/news/articles/ckgdjx0vgn3o?at_medium=RSS&at_campaign=rss,"Fri, 29 Aug 2025 18:01:35 GMT",Business,"Carmaker Tesla has asked a federal court in Florida to throw out a verdict from a jury that found the company partly liable in a 2019 crash that killed a pedestrian and severely injured another. Lawyers for the victims had argued that Tesla's Autopilot driver assistance software contributed to the crash, failing to alert the driver of a Model S and activate the brakes. Tesla blamed the driver for the crash, and on Friday asked the court to overturn the verdict, order a new trial, or reduce the punitive damages award. The firm was ordered to pay $243m £189m) in damages amid claims that boss Elon Musk misrepresented the software's capabilities. In a written argument to the court, Tesla said the $243m award flew in the face of ""common sense."" ""Auto manufacturers do not insure the world against harms caused by reckless drivers,"" the company said. But Brett Schreiber, who is representing the victims, said the bid ""is the latest example of Tesla and Musk's complete disregard for the human cost of their defective technology"". ""The jury heard all the facts and came to the right conclusion that this was a case of shared responsibility, but that does not discount the integral role Autopilot and the company's misrepresentations of its capabilities played in the crash,"" he added. Mr Schreiber said he was confident the court would uphold the original verdict. At trial, the jury heard that driver George McGee had lost sight of the road when he dropped his phone as he was approaching an intersection, causing his car to continue through it and crash into an SUV parked on the other side. Neither Mr McGee nor the Autopilot software hit the brakes in time to prevent the vehicle from hitting the two victims who were standing nearby. Naibel Benavides Leon, 22, was killed when she was struck by McGee's Model S and her boyfriend, Dillon Angulo, suffered life-long injuries. Tesla accused the victims' lawyers of overwhelming the jury ""with a flood of highly prejudicial but irrelevant evidence"" including statements from Mr Musk. The lawyers also argued that the multi-million punitive damages award should be discarded or significantly reduced because such punishment requires clear evidence of ""egregious wrongdoing"" by the manufacturer. The jury awarded the victims $329m in total damages, including $129m in compensatory damages and $200m in punitive damages which aims to deter Tesla from harmful behaviour in the future. While other federal lawsuits have been brought against Tesla alleging its Autopilot played a role in fatal crashes, the Florida case which Tesla appealed on Friday was the first federal case of its kind to go to a jury. Last year, Tesla settled a lawsuit over a 2018 crash that killed an Apple engineer after his Model X collided with a highway barrier while operating the company's Autopilot software. In 2023, a California state jury found Tesla was not at fault in a case in which it was alleged that Autopilot had led to a death. At trial, Mr McGee said his concept of Tesla's Autopilot was that it would assist him if he made a mistake - adding that he felt the software had failed him. Mr McGee has settled a separate lawsuit with the victims for an undisclosed sum.   ",4
Court documents shed new light on UK-Apple row over user data,The document suggests the government may still want access despite US officials saying it had dropped the demand.,https://www.bbc.com/news/articles/cx293qg7z39o?at_medium=RSS&at_campaign=rss,"Fri, 29 Aug 2025 15:58:33 GMT",Business,"The UK government may have wanted to force Apple to provide it with access to more customer data than previously thought, a court document has indicated. A row erupted between the two after it emerged the Home Office asked the tech giant for the right access to highly encrypted user data stored via a service called Advanced Data Protection (ADP). Now a court document suggests the request - made under legislation called the Investigatory Powers Act - could have also enabled the government to seek access to a wider range of Apple customer data. It also suggests the government may still be seeking to access data of non-UK users, despite US officials saying last week it had dropped the demand. The UK government and Apple have been approached for comment. It is believed the UK government would only want to access this data if there was a risk to national security. In February, it emerged the government had demanded to be able to access encrypted data stored by Apple users worldwide in its cloud service. It applied to all content stored using ADP service. The tech uses end-to-end encryption, where only the account holder can access the data stored - even Apple itself cannot see it. It was an opt-in service, and not all users choose to activate it. While it makes your data more secure, it comes with a downside - it encrypts your data so heavily that it cannot be recovered if you lose access to your account. It is unknown how many people choose to use ADP. After US politicians and privacy campaigners outlined their anger at the move, Apple decided to pull ADP from customers in the UK. Now, a new court document has emerged from the Investigatory Powers Tribunal (IPT), an independent judicial body. The IPT hears complaints from anyone who feels they have been the victim of unlawful action by a public body using covert investigative techniques. It could also relate to the conduct of UK intelligence services including MI5 and MI6. In this latest court filing, first reported by the Financial Times, it states Apple was given a technical capability notice (TCN) by the UK government at some point between late 2024 and early 2025. It states the notice ""applies to (although is not limited to) data covered by"" ADP - it was previously understood the government's demand was exclusively focused on data stored using the encryption technology. The TCN to Apple also included ""obligations to provide and maintain a capability to disclose categories of data stored within a cloud based backup service and to remove electronic protection which is applied to the data where that is reasonably practicable"". The filing adds: ""The obligations included in the TCN are not limited to the UK or users of the service in the UK; they apply globally in respect of the relevant data categories of all iCloud users."" The new court document from the IPT is dated Wednesday, 27 August - eight days after Tulsi Gabbard, the US director of national intelligence, said the UK had withdrawn its controversial demand to access global Apple users' data if required. Gabbard said at the time in a post on X the UK had agreed to drop its instruction for the tech giant to provide a ""back door"" which would have ""enabled access to the protected encrypted data of American citizens and encroached on our civil liberties"". The BBC understood at the time Apple had not yet received any formal communication from either the US or UK governments. It is not clear if this new court document simply refers to the UK government's initial intention, or if indicates that the UK government has not yet dropped its wish to be able to access the data of Apple users from around the world, including those from the US. Apple declined to comment, but says on its website that it views privacy as a ""fundamental human right"". Apple has previously said it would ""never build a back door"" in its products. Cyber security experts agree that once such an entry point is in place, it is only a matter of time before bad actors also discover it. No Western government has yet been successful in attempts to force big tech firms like Apple to break their encryption. The US government has previously asked for this, but Apple has refused. In 2016, Apple resisted a court order to write software which would allow US officials to access the iPhone of a gunman - though this was resolved after the FBI was able to successfully access the device. Similar cases have followed, including in 2020, when Apple refused to unlock iPhones of a man who carried out a mass shooting at a US air base.   ",5
P&O Ferries boss who sacked 800 staff quits,Chief executive Peter Hebblethwaite led the company when it sacked hundreds of staff in March 2022.,https://www.bbc.com/news/articles/cdrk8j81km2o?at_medium=RSS&at_campaign=rss,"Fri, 29 Aug 2025 14:17:17 GMT",Business,"The boss of P&O Ferries who presided over the mass sacking of hundreds of workers has quit his role. Chief executive Peter Hebblethwaite sparked outrage after he sacked 800 staff and replaced them with cheaper agency workers in March 2022. P&O Ferries told the BBC Mr Hebblethwaite was resigning to ""dedicate more time to family matters"". Following the public outrage over the scandal, Mr Hebblethwaite admitted to MPs that the sackings broke UK employment law, but argued that the action was not illegal at a further committee meeting in May last year. P&O Ferries said on Friday it ""extends its gratitude to Peter Hebblethwaite for his contributions as CEO over the past four years"". ""During his tenure, the company navigated the challenges of the Covid-19 pandemic, initiated a path towards financial stability, and introduced the world's first large double-ended hybrid ferries on the Dover-Calais route, thereby enhancing sustainability,"" the company said. At the time of the mass sackings, hundreds of people protested in Dover, Liverpool, and Hull. The RMT union which represents seafarers said it was ""looking forward to a Hebblethwaite-free ferry industry"", describing him as a ""corporate pirate"", Trade union Nautilus said his actions demonstrated ""the need for a mandatory seafarers' charter and for stronger protections for workers in general"". Since scandal emerged, the government has drafted legislation aimed at preventing similar firings happening in the future. The Employment Rights Bill aims to end fire and rehire practices and contains a package of seafarer protections in response to the P&O Ferries scandal. Mr Hebblethwaite told MPs at a committee hearing in March 2022 there was ""absolutely no doubt"" that under UK employment law the firm was required to consult unions before making the mass cuts. However, he said no union would have accepted the plan and it was easier to compensate workers ""in full"" instead. In May last year, looking at workers' rights and protection, Mr Hebblethwaite said that Section 188 of the Trade Union and Labour Relations Act ""recognises that it is not always possible to consult"". He told MPs he was deeply sorry for the redundancies and claimed ""we would not make that decision again"". He added that he would not be able to live on the  £4.87 an hour rate that some of the agency crew were being paid at the time, which included overtime and bonuses. He also revealed he earned more than  £500,000 in 2023. P&O Ferries did not face criminal action over the way it fired its employees with the Insolvency Service saying there was no realistic prospect of a conviction. However, a civil investigation is ongoing, which the government agency said it was ""working hard to complete at the soonest opportunity"". ""It is vital, for all those involved, that we assess carefully all the information available to us,"" the Insolvency Service said. Mr Hebblethwaite was a former executive at J Sainsbury, Greene King, and Alliance Unichem before joining P&O Ferries in 2019. He then took over as chief executive two years later.",6
'It's a chaotic mess': UK firms warn over US small parcel tax,"The US scraps its de-minimis exemption, meaning no more duty-free entry of small parcels to the US.",https://www.bbc.com/news/articles/cvg3yjnq5zeo?at_medium=RSS&at_campaign=rss,"Fri, 29 Aug 2025 06:24:37 GMT",Business,"UK firms are warning that new taxes on sending low-value parcels to the US are bringing uncertainty and potential price hikes for their businesses. US President Donald Trump cutting the ""de minimis"" exemption means parcels valued under $800 £592) will be subject to tax from Friday. The Federation of Small Businesses has warned this will push up costs and create new barriers for small firms in the UK trying to compete with bigger brands. ""I knew it was going to be an absolute chaotic mess,"" said Helen Hickman, who has stopped shipping wool to the US due to uncertainty about the costs. Her hand-dyed wool company, Nellie and Eve, in Carmarthenshire, west Wales, used to make about 30% of its sales to the US - but she has put them on hold. ""I didn't have enough information to be able to comfortably say that I could ship as normal,"" she says. ""There is no way of giving the customer an upfront cost."" ""I didn't want products to be excessively charged or returned to me or lost,"" she says. The changes mean packages valued at under $800 will face the same tariff rate as other goods from their country of origin - for the UK that's 10%. Previously, the de minimis exemption meant goods valued at $800 or less could enter the US without paying any border taxes. The exemption was criticised by the president and his predecessor, Joe Biden, as harmful to US businesses as it allowed cheap goods from abroad to be quickly shipped from the manufacturing source - with no warehouse stock or associated overhead costs. US consumers used the exemption to buy cheap clothes and household items from online commerce sites like Shein and Temu, as well as from countries other than China. But from Friday, ""a typical $100 order could now incur an additional $30 to $50 in costs, depending on the final sales tax rate adopted by US authorities,"" says Martin Hamilton, partner and head of retail at accountancy firm Menzies. ""On top of that, brands will face extra fees from shipping providers for handling duties and taxes,"" he says. Julian Boaitey started his African skincare brand Yendy Skin in 2021 and said the US market had grown for his company with 20% of sales coming from across the Atlantic. He had planned to make the American market 80% of his business but says he is now exploring whether to manufacture a small range in the US or export larger volumes there and ship directly to consumers from the US. ""The most frustrating thing is we don't know what to do,"" he says. ""I think we're all trying to figure out exactly what we're going to do and how we're going to go about it."" Earlier this month, postal services around the world paused some deliveries to the US over confusion around the new rules. The Royal Mail says it has been working with the US authorities and international partners so its services will meet the new US de minimis requirements when they come into effect on Friday. Jay Begum sells handmade wooden decorations and gifts through her small London-based business Knots of Pine. She had already noticed a slowdown in orders from the US since President Trump announced tariffs earlier in the year, because it made American customers more jittery in general. But now the de minimis tax change is having an even bigger impact, and she has decided to no longer ship to the US at all. As the country makes up about 20% of her sales, it's a significant hit. ""Now, I only have the UK market,"" she says. Jay will have to put more money into marketing to boost her domestic sales if she is unable to start selling to the US again. ""It would be a lot of work, to claw back the sales that I'm losing."" Tina McKenzie, policy chair of the Federation of Small Businesses, says: ""Small firms in the UK have already been hit by US tariffs, with just over two in ten saying they have stopped, or may stop, exporting there altogether."" She added: ""The US Administration's decision to scrap the de minimis threshold, combined with postal carriers temporarily suspending deliveries in response, will push up costs and create new barriers."" Statistics published by HMRC show that in 2023 around 28,000 small businesses - companies with less than 49 employees - exported goods to the US. Sophie Arnold runs a small jewellery business, the Little Vintage Emporium in Edinburgh, and stopped shipping to the US when she heard the $800 exemption was ending. She says it will have a negative impact on her business. ""America is our main market,"" she adds. Ms Arnold thinks ""big hitters"" in the antique world may have the finances to pay extra duties, but says smaller businesses like hers will suffer. ""I might have to look at returning into an office or doing other jobs and not running my business full time,"" she says. The FSB says it wants the UK government to provide more support. Ms McKenzie says raising the Trading Allowance - a tax-free allowance for casual income - from  £1,000 to  £3,000 would ""make it easier for people to sell more, helping them cope with the extra costs that tariffs will bring in"". ""The UK and US should be working together to make it easier for small businesses to reach customers across the Atlantic. That means clear, practical rules, time to adapt, and systems that keep trade moving,"" Ms Mckenzie added. The BBC has asked the UK Treasury for comment. In April, the UK government announced it was reviewing its own de minimis rules. Low-value imports, which are worth  £135 or less, are currently exempt from customs duties. Emma Wall, head of platform investments at Hargreaves Lansdown, said changing the de minimis exemption, which is more than 100 years old, makes sense. ""The market has changed with ecommerce being a huge part of our everyday lives,"" she said, adding it would also mean fair competition for domestic businesses.",7
